global_rank	consumption_country	finalsale_country	finalsale_industry	ANIMALIA	PLANTAE	aggregated_finalsale_threat_intensity	finalsale_threat_intensity_proportion	attributed_threat_intensity
11522	Singapore	Ethiopia	Mining and Quarrying	5	0	0.841428160667419	0.132331243837051	0.111347235100641
11523	Thailand	North Korea	Transport	77	9	36.5217956602573	0.00304800257858802	0.111318527347129
11524	Hong Kong	Mexico	Fishing, hunting and trapping	714	160	720.028566420078	0.000154600743453862	0.111316951676563
11525	Netherlands	New Zealand	Poultry products	69	1	14.0155970007181	0.00794157719336527	0.111305945492302
11526	Turkmenistan	Turkey	Products of agriculture, hunting and related services	336	26	401.613744795322	0.000277131395498291	0.111299777546422
11527	Moldova	Maldives	Fishing	305	2	108.927796840668	0.00102163598170167	0.111284556659916
11528	Malaysia	Tanzania	Transport	501	45	138.831791363657	0.000801215768324964	0.111234220385363
11529	Viet Nam	Bulgaria	Food & Beverages	310	81	178.398257724941	0.000623428956391292	0.111218639635485
11530	Nigeria	Cambodia	Fishing	479	6	139.006503641605	0.000800078905614046	0.111216171306811
11531	China	Ukraine	Culture	55	32	23.84459233284	0.00466305296247786	0.111188596916726
11532	UAE	New Zealand	Crustaceans	40	0	6.40477049350739	0.0173585180772262	0.111177324392033
11533	Portugal	Norway	Food products and beverages	160	39	129.754559129477	0.000856827538648908	0.111177279527384
11534	Panama	Honduras	Transport	108	3	46.5640590190887	0.00238704672420304	0.111150584547113
11535	Brazil	Brazil	Refined sugar	1	0	0.111590996384621	0.995855148513586	0.111128468277385
11536	Turkey	France	Air transport services	132	7	63.758343949914	0.00174234087454227	0.11108876875706
11537	Spain	Spain	Market cultural and sport services	1	0	0.111043356359005	1	0.111043356359005
11538	Germany	Albania	Transport	151	9	59.7691266015172	0.00185698582926091	0.110990421126319
11539	Denmark	New Zealand	Poultry products	69	1	14.0155970007181	0.00791539337511308	0.110938963647739
11540	Spain	Japan	Air transport	102	6	53.1662400811911	0.00208657099470146	0.110935134450748
11541	Viet Nam	Maldives	Fishing	305	2	108.927796840668	0.00101813824370858	0.110903555766403
11542	Spain	Japan	Marine culture	592	9	94.4897098466754	0.00117345379571803	0.110879308675876
11543	Indonesia	Peru	Fish Preservation	181	16	34.405429571867	0.00322205600311645	0.110856220891834
11544	Bahrain	India	Other crops	1826	254	1333.61766152829	8.3092724437638e-05	0.110813924854537
11545	Croatia	Austria	Products of agriculture, hunting and related services	119	16	28.8549262434244	0.00384026195521975	0.110810475473295
11546	Germany	Israel	Manufacture of jewellery, and goldsmith's and silversmith's articles	25	4	6.25808620452881	0.017701468573771	0.110777316281416
11547	Yemen	Jordan	Transport	397	13	101.29716707021	0.0010934531219298	0.110763703575566
11548	Hong Kong	Philippines	Forestry	42	1	7.0712652951479	0.0156636983341356	0.110762166423839
11549	South Korea	Pakistan	Food & Beverages	316	21	202.712313659489	0.000546353738983003	0.110752630505757
11550	Ireland	Taiwan	Recreational & Cultural Services	625	12	484.856716781855	0.000228396009161774	0.110739339128256
11551	Ecuador	Maldives	Fishing	305	2	108.927796840668	0.00101661290777584	0.110737404283807
11552	South Africa	Denmark	Mfr. of dairy products	212	19	42.9818610474467	0.00257592971719235	0.11071825317235
11553	China	Romania	Construction work	234	52	332.930044315755	0.000332555810090087	0.110717820590754
11554	Tunisia	Romania	Fish and other fishing products, services incidental of fishing	199	59	242.334093391895	0.000456829714275831	0.110705414643512
11555	Canada	Portugal	Products of agriculture, hunting and related services	177	66	80.7919073104858	0.00136986746851064	0.110674205543562
11556	Tunisia	Seychelles	Food & Beverages	670	71	155.698099523783	0.000710743558047045	0.110661421236696
11557	Bulgaria	Tajikistan	Transport	45	3	18.4267691001296	0.00600192177270689	0.11059602666271
11558	Brazil	Saudi Arabia	Transport	65	4	29.3413071781397	0.00376905748600545	0.110589073468953
11559	Japan	Italy	Food products and beverages	218	42	87.843950137496	0.00125818570776328	0.110524002576468
11560	Uganda	Uganda	Post and Telecommunications	1	0	0.110504314303398	1	0.110504314303398
11561	Norway	Norway	Wholesale trade and commission trade services, except of motor vehicles and motorcycles	1	0	0.110502310097218	1	0.110502310097218
11562	Turkmenistan	Georgia	Real estate and renting services, computer and related services, research and development services	172	15	34.8975846096873	0.00316634616995011	0.110497833369394
11563	Saudi Arabia	India	Pulses	994	51	271.568123959005	0.000406787520742599	0.110470523858002
11564	Aruba	Venezuela	Mejoras agrï¿½olas	732	78	627.409838616848	0.000176069491425048	0.11046773120034
11565	USA	Australia	Fruit	14	2	2.51674529910088	0.0438892045340958	0.110457949192462
11566	Romania	Ethiopia	Transport	67	4	18.3587653487921	0.00601647199392811	0.110454997564105
11567	Burkina Faso	Niger	Transport	37	0	17.5832616016269	0.00628177413151435	0.110454077876749
11568	Germany	Mauritania	Transport	68	1	26.5333368182182	0.00416256728956811	0.110446799922608
11569	Kyrgyzstan	Kyrgyzstan	Feeding stuff	1	0	0.126923680305481	0.870083029231613	0.110434140241418
11570	Peru	Madagascar	Fishing	702	61	142.836975887418	0.000772599110260871	0.110355720482972
11571	UK	Philippines	Other food products	981	47	123.59923094511	0.000892719392573928	0.110339430371923
11572	Brazil	Spain	Other food products	470	222	99.8583131507039	0.00110479370486025	0.110322835746861
11573	Australia	New Zealand	Pipfruit	23	0	3.69038380682468	0.0298914682332637	0.110310990330251
11574	USA	Bangladesh	Food & Beverages	241	14	131.205545328557	0.000840452766555017	0.110272063558746
11575	Trinidad and Tobago	Vanuatu	Fishing	447	10	66.9224037081003	0.00164753009059996	0.110256673844374
11576	Djibouti	Djibouti	Electrical and Machinery	1	0	0.11021301150322	1	0.11021301150322
11577	Montenegro	Montenegro	Wood and Paper	1	0	0.115485899150372	0.954336408286768	0.110212398202934
11578	Greece	Turkey	Food products and beverages	427	37	212.048968061805	0.000519335972287729	0.110124657000987
11579	Kuwait	Spain	Other food products	470	222	99.8583131507039	0.00110280043374011	0.110123791055152
11580	Japan	Portugal	Food products and beverages	190	68	97.7539775371552	0.0011262944006905	0.110099757545323
11581	Venezuela	Bolivia	TRANSPORT AND STORAGE	69	14	35.2214620634913	0.00312521520034293	0.110074648619125
11582	Mauritania	Mauritania	Post and Telecommunications	1	0	0.11001044511795	1	0.11001044511795
11583	Switzerland	India	Other crops	1826	254	1333.61766152829	8.24660492444771e-05	0.109978179748896
11584	South Korea	Viet Nam	Railway transport services	80	13	39.89079310745	0.00275684781897731	0.109972845975548
11585	Uganda	Mauritius	Other professional, scientific and technical services 	534	5	242.470669388771	0.000453380907001799	0.109931572008814
11586	Hungary	Greece	Products of agriculture, hunting and related services	298	29	154.047441840172	0.000713603401199517	0.109928778443231
11587	Rwanda	Rwanda	Transport Equipment	1	0	0.109925486147404	1	0.109925486147404
11588	Canada	Croatia	Food & Beverages	376	82	199.612757325172	0.000550576840479913	0.109902161247577
11589	Portugal	Tunisia	Fishing	150	34	85.2799318432808	0.00128859999980332	0.109891720156479
11590	Israel	Israel	Manufacture of industrial machinery, parts and maintenance thereof, and of machinery for construction and road works, parts and maintenance thereof 	13	1	1.97399718314409	0.0556672987765471	0.109887090978145
11591	Israel	Switzerland	Food products, beverages and tobacco products	279	67	205.405832894146	0.000534945227546919	0.109880870017024
11592	Portugal	Netherlands	Food products and beverages	210	41	69.6223117262125	0.00157809687979354	0.109870752899149
11593	Austria	Italy	Food products and beverages	218	42	87.843950137496	0.00125073085806177	0.109869139131006
11594	Iran	Romania	Land transport, transport via pipeline services	77	8	33.37291264534	0.00329054107833145	0.109814939963058
11595	Venezuela	Venezuela	Comercio al detal, incluye el comercio de vehï¿½ulos automotores, venta al detal de combustible para vehï¿½ulos automotores	1	0	0.110502481460571	0.993618109558962	0.109797266730427
11596	UK	Kenya	Fishing	504	39	576.136823728681	0.000190570360327951	0.109794602096176
11597	Qatar	Singapore	Aquarium fish	637	8	308.10597512126	0.000356294312384927	0.109776406547517
11598	Montenegro	Samoa	Food & Beverages	352	3	84.8184682279825	0.00129393735728861	0.109749784628183
11599	USA	Thailand	Paddy	1212	25	419.647293575108	0.000261514880276864	0.109744011737804
11600	UK	Viet Nam	Tourism	550	31	84.158519282937	0.0013037388345719	0.109720729849233
11601	Saudi Arabia	Bulgaria	Food & Beverages	310	81	178.398257724941	0.000614968342220442	0.109709280808122
11602	Peru	Ecuador	Shrimp prepared	345	113	85.2171320319176	0.00128719242275527	0.109690846640419
11603	Cayman Islands	Jamaica	Food & Beverages	188	44	116.583195827901	0.000940800575452488	0.10968153772298
11604	Aruba	Madagascar	Fishing	702	61	142.836975887418	0.000767707553361315	0.109657025288059
11605	Turkey	Ireland	Chemicals, chemical products and man-made fibres	59	0	6.57648407667875	0.0166738433034815	0.109655264982382
11606	Saudi Arabia	Saudi Arabia	Wholesale Trade	1	0	0.109606340527534	1	0.109606340527534
11607	Ireland	France	Food products and beverages	488	160	217.131402112544	0.000504757335755504	0.109598668039184
11608	Indonesia	Uzbekistan	Agricultural Service	142	24	134.048090085387	0.000817234192552489	0.109548682664135
11609	South Korea	South Korea	Livestock breeding	1	0	0.112743191421032	0.971426181362629	0.109521687916769
11610	Kyrgyzstan	Turkmenistan	Construction	78	6	50.6554932594299	0.00216207009012148	0.109520726876564
11611	UAE	Denmark	Mfr. of dairy products	212	19	42.9818610474467	0.00254748089782678	0.109495469971415
11612	Thailand	Tanzania	Transport	501	45	138.831791363657	0.000788467725340023	0.109464386741383
11613	Thailand	Senegal	Food & Beverages	233	30	110.66463085264	0.000989119640709941	0.109460559908261
11614	Ecuador	Venezuela	Mejoras agrï¿½olas	732	78	627.409838616848	0.000174439085856971	0.109444798705993
11615	UK	Norway	Recreational, cultural and sporting services	32	12	5.48486389964819	0.0199462254531457	0.109402331922203
11616	Iran	Malawi	Transport	55	6	25.3986965194345	0.00430665820214654	0.109383504689253
11617	Iran	Turkey	Food products and beverages	427	37	212.048968061805	0.000515788984343809	0.109372521867751
11618	Cuba	Venezuela	Otros servicios empresariales, n.c.p.	161	19	29.914798296988	0.00365597428474931	0.10936773330725
11619	Finland	Japan	Other business services	708	57	400.040270745754	0.000273381224147971	0.10936349892496
11620	El Salvador	El Salvador	Textiles and Wearing Apparel	18	2	2.27959483116865	0.0479694032744821	0.109350803758754
11621	Albania	Tanzania	Fishing	579	46	182.532163530588	0.000599054395561339	0.10934669489432
11622	Ukraine	Russia	Machinery & equipment, nec	141	3	21.7535592243075	0.00502295885964857	0.109267233034625
11623	Brazil	Japan	General eating and drinking places (except coffee shops)	1300	40	520.245044030249	0.000210015837328249	0.109259698537885
11624	Azerbaijan	Turkmenistan	Transport	47	0	18.3113718181849	0.00596588267424475	0.109243495871763
11625	Austria	Spain	Other food products	470	222	99.8583131507039	0.00109350017988318	0.109195083393126
11626	Gambia	Zimbabwe	Fishing	107	11	29.4894356876612	0.00370205081025706	0.10917138928153
11627	Serbia	Greece	Fish and other fishing products, services incidental of fishing	274	76	295.039497844875	0.000369994403930234	0.10916296314099
11628	Poland	Uganda	Transport	143	9	64.4517190605402	0.00169371493830907	0.109162839372536
11629	Singapore	Thailand	Other Forestry Products	270	19	69.4792752712965	0.0015711374737101	0.109161493024953
11630	Antigua	Seychelles	Fishing	649	69	123.385007917881	0.000884717167224147	0.109160834683037
11631	UAE	Japan	Other general industrial machinery and equipment	477	0	49.8935377672315	0.0021878350706267	0.109158831724787
11632	Kuwait	France	Products of agriculture, hunting and related services	218	34	81.8224909603596	0.00133387137382749	0.109140678427283
11633	Japan	Japan	Information services	1	0	0.109131954610348	1	0.109131954610348
11634	Serbia	Uganda	Transport	143	9	64.4517190605402	0.00169304187095028	0.109119459024219
11635	Benin	Senegal	Transport	85	2	32.2375636547804	0.0033842643428721	0.109100437177943
11636	Moldova	Moldova	Hotels and Restraurants	1	0	0.109069414436817	1	0.109069414436817
11637	Madagascar	Madagascar	Electrical and Machinery	1	0	0.10906732827425	1	0.10906732827425
11638	Poland	Brazil	Construction	734	359	862.611412324011	0.000126422601287766	0.109053578646515
11639	Dominican Republic	Thailand	Canning Preserving of Fish	984	103	405.583844423294	0.000268753664994373	0.109002144651268
11640	Kuwait	Switzerland	Food products, beverages and tobacco products	279	67	205.405832894146	0.000530554934072917	0.108979078129346
11641	Netherlands	Portugal	Food products and beverages	190	68	97.7539775371552	0.00111478150524619	0.108974326222672
11642	Poland	USA	Fruit farming	937	63	176.896018519998	0.000616005260340596	0.108968877941626
11643	Nigeria	India	Miscellaneous food products	1175	95	416.396872930229	0.000261662760387729	0.108955555187742
11644	UK	UK	Manufacture of gas, distribution of gaseous fuels through mains	1	0	0.108936347067356	1	0.108936347067356
11645	France	Malaysia	Preserved seafood	55	1	7.8083513379097	0.0139483032222774	0.10891325212724
11646	Serbia	Israel	Fruit trees (investment to bearing)	88	2	25.2514808028936	0.00431241427894997	0.10889484637903
11647	Oman	Oman	Retail Trade	1	0	0.108880594372749	1	0.108880594372749
11648	USA	Mauritius	Live animals and animal products 	24	3	14.9077010750771	0.00730106099832185	0.108842034893886
11649	China	Kyrgyzstan	Other Agri. Services	137	23	57.2837515622377	0.00189996691071379	0.108837232489801
11650	Djibouti	Vanuatu	Fishing	447	10	66.9224037081003	0.00162587300963036	0.108807329928587
11651	Guyana	Thailand	Canning Preserving of Fish	984	103	405.583844423294	0.000268088167297955	0.1087322295371
11652	Thailand	South Korea	Processed seafood products	203	24	91.5055193379521	0.00118803512380547	0.108711770995548
11653	Japan	Mauritania	Hotels and Restraurants	15	0	2.25170890986919	0.048268603191594	0.108686843873453
11654	Montenegro	Kyrgyzstan	Chemicalization service	58	2	10.5992281883955	0.0102480968472644	0.108621916980932
11655	France	Taiwan	Other Foods	660	7	170.623738542199	0.000636420358136448	0.108588420789606
11656	Malaysia	Taiwan	Other Land Transportation 	38	29	17.3870409354568	0.00624513916270757	0.108584490269621
11657	USA	Zambia	Fishing	99	16	23.1695032715797	0.00468631066432528	0.108579490268724
11658	Israel	Netherlands	Air transport services	52	3	13.0224578082561	0.00833623198107278	0.108558229253356
11659	Brazil	Togo	Transport	73	4	29.0283416807652	0.00373555056940412	0.10843683829444
11660	Spain	New Zealand	Fish	228	24	46.4540702551603	0.00233399994833198	0.108423797575355
11661	Australia	Hungary	Construction work	161	42	171.112626351416	0.000633582495248705	0.108413964772289
11662	Germany	Russia	Construction	558	96	521.77717924118	0.0002076635218024	0.108354086637345
11663	Honduras	El Salvador	Hotels and Restraurants	88	12	18.8117612153292	0.00575886797581357	0.108334449231611
11664	Greece	Zimbabwe	Fishing	107	11	29.4894356876612	0.00367258435064617	0.108302440015891
11665	Germany	Iran	General-purpose machinery	483	9	200.22219581902	0.000540831962503223	0.108286563101505
11666	Morocco	Spain	Products of agriculture	346	97	107.017930030823	0.0010117968613605	0.108280405714484
11667	France	India	Petroleum products	146	2	20.9767691791058	0.00516145038979724	0.108270553456182
11668	Peru	Chile	Seafood	186	38	124.643857270479	0.000868210160183161	0.10821706328665
11669	Qatar	Jordan	Food & Beverages	483	10	247.773528136313	0.000436738305651489	0.108212190863545
