consumption_country	finalsale_country	finalsale_industry	threat_intensity
South Korea	New Caledonia	Education, Health and Other Services	0.0861605522169973
South Korea	New Zealand	Pipfruit	0.026923130706357
South Korea	New Zealand	Kiwifruit	0.0133155554978723
South Korea	New Zealand	Other fruit and nuts	0.0424569350696981
South Korea	New Zealand	Other animal products	0.030969081702361
South Korea	New Zealand	Agriculture services	0.0121084305186208
South Korea	New Zealand	Fish	0.230699776182669
South Korea	New Zealand	Crustaceans	0.0288638463312753
South Korea	New Zealand	Meat and meat products	0.0582387835967907
South Korea	New Zealand	Other dairy products	0.0940553027986359
South Korea	New Zealand	Prepared fish	0.72966100432764
South Korea	New Zealand	Tanned skins and leather	0.0123836229682001
South Korea	Nicaragua	Fishing	0.0145206895614723
South Korea	Niger	Construction	0.0120681478628134
South Korea	Niger	Hotels and Restraurants	2.18707890604051
South Korea	Niger	Transport	0.935389933641288
South Korea	Niger	Education, Health and Other Services	1.13506300182775
South Korea	Nigeria	Transport	0.0148100491396694
South Korea	Nigeria	Education, Health and Other Services	0.0156405558515755
South Korea	Norway	Fish and other fishing products, services incidental of fishing	0.291974671676794
South Korea	Norway	Food products and beverages	0.465612665007727
South Korea	Norway	Machinery and equipment n.e.c.	0.077404599110151
South Korea	Norway	Medical, precision and optical instruments, watches and clocks	0.0174535746035475
South Korea	Norway	Other transport equipment	0.0844841943737188
South Korea	Norway	Hotel and restaurant services	0.020298554199158
South Korea	Oman	Food & Beverages	0.14071616755159
South Korea	Oman	Hotels and Restraurants	1.71277308237454
South Korea	Oman	Transport	0.917409250316177
South Korea	Oman	Education, Health and Other Services	0.933685445730557
South Korea	Pakistan	Agriculture	0.0910220173981997
South Korea	Pakistan	Food & Beverages	0.0865743573777799
South Korea	Pakistan	Textiles and Wearing Apparel	0.202736865333794
South Korea	Pakistan	Electrical and Machinery	0.0115193810173577
South Korea	Pakistan	Hotels and Restraurants	0.0811794299738034
South Korea	Pakistan	Transport	0.0511004727268925
South Korea	Pakistan	Education, Health and Other Services	0.0643074569497171
South Korea	Panama	Food & Beverages	0.087556491524115
South Korea	Panama	Transport Equipment	1.12218942077737
South Korea	Panama	Hotels and Restraurants	0.0386426942187292
South Korea	Panama	Transport	0.0234852912248891
South Korea	Panama	Education, Health and Other Services	0.0690599707386308
South Korea	Papua New Guinea	Agriculture	0.0437013818844592
South Korea	Papua New Guinea	Fishing	0.0405133365230791
South Korea	Papua New Guinea	Food & Beverages	0.0304578000939798
South Korea	Papua New Guinea	Hotels and Restraurants	0.348835139286429
South Korea	Papua New Guinea	Transport	0.134613499157501
South Korea	Papua New Guinea	Education, Health and Other Services	0.274309860974831
South Korea	Peru	Fish Preservation	1.18272484435317
South Korea	Peru	Apparel	0.0116885136017597
South Korea	Peru	Other manufactured Products 	0.0322298294265487
South Korea	Peru	Transport service and Communications	0.0720139329126254
South Korea	Peru	Services to Companies	0.238937982850637
South Korea	Peru	Restaurants and Hotels services	0.0908412188570189
South Korea	Peru	Private Education Services	0.0438759097460731
South Korea	Philippines	Food crops	0.209483929018523
South Korea	Philippines	Fishery	0.296836769784855
South Korea	Philippines	Fish products	0.394022123368085
South Korea	Philippines	Other food products	0.245501790293891
South Korea	Philippines	Beverage	0.208197657383918
South Korea	Philippines	Leather and leather products	0.014891016336237
South Korea	Philippines	Specialaized machinery	0.0344444416446484
South Korea	Philippines	Television sets, radios,audios and communication equipment	0.0382683326595915
South Korea	Philippines	Electronic computing equipment	0.0463483398777254
South Korea	Philippines	Lighting fixtures, batteries, wiring and others	0.0106259032131134
South Korea	Philippines	Precision machines	0.0807374211382414
South Korea	Philippines	Other manufacturing products	0.0105214434031376
South Korea	Philippines	Transportation	0.44587380003959
South Korea	Philippines	Finance and insurance	0.0588520522986875
South Korea	Philippines	Education and research	0.0402099993945379
South Korea	Philippines	Restraunts	0.633658081514699
South Korea	Philippines	Hotel	0.085938618183503
South Korea	Philippines	Other services	2.91256704751267
South Korea	Poland	Machinery and equipment n.e.c.	0.0385310349751074
South Korea	Poland	Other transport equipment	0.0138229500576583
South Korea	Portugal	Products of forestry, logging and related services	0.0169448253009136
South Korea	Portugal	Food products and beverages	0.0154887560679047
South Korea	Portugal	Wearing apparel, furs	0.0180969341237165
South Korea	Portugal	Wood and products of wood and cork (except furniture), articles of straw and plaiting materials	0.114989936433762
South Korea	Portugal	Radio, television and communication equipment and apparatus	0.0153807328492034
South Korea	Qatar	Petroleum, Chemical and Non-Metallic Mineral Products	0.0815346917050616
South Korea	Qatar	Hotels and Restraurants	0.532373889742747
South Korea	Qatar	Transport	0.486785439451518
South Korea	Qatar	Education, Health and Other Services	0.283551660877517
South Korea	South Korea	Crops	23.3826872337495
South Korea	South Korea	Livestock breeding	1.78608730711607
South Korea	South Korea	Forestry products	21.966993866115
South Korea	South Korea	Fishery products	51.0201028238513
South Korea	South Korea	Coal mining	0.0366112959403068
South Korea	South Korea	Meat and dairy products	25.9025115161092
South Korea	South Korea	Processed seafood products	25.3014779810065
South Korea	South Korea	Polished grains, flour and milled cereals	7.32431415343781
South Korea	South Korea	Sugar and starches	5.17420739192282
South Korea	South Korea	Bakery and confectionery products, noodles	10.9847939765396
South Korea	South Korea	Seasonings and fats and oils	2.81932959480944
South Korea	South Korea	Canned or cured fruits and vegetables and misc. food preparations	6.59232833087761
South Korea	South Korea	Beverages	8.34240319697578
South Korea	South Korea	Prepared livestock feeds	14.1907255335102
South Korea	South Korea	Tobacco products	3.13524772796643
South Korea	South Korea	Fiber fabrics	0.0530997293032775
South Korea	South Korea	Wearing apparels and apparel accessories	3.43777363909678
South Korea	South Korea	Other fabricated textile products	1.29366625499397
South Korea	South Korea	Leather and fur products	11.7251174457886
South Korea	South Korea	Pulp and paper	0.0397750406221399
South Korea	South Korea	Printing, publishing and reproduction of recorded media	0.728108756663758
South Korea	South Korea	Coal products	0.0149189147364521
South Korea	South Korea	Petroleum refinery products	95.8417452639852
South Korea	South Korea	Fertilizers and agricultural chemicals	0.0654270128263104
South Korea	South Korea	Drugs, cosmetics, and soap	5.56484978143425
South Korea	South Korea	Plastic products	0.105930138770403
South Korea	South Korea	Pottery and clay products	0.217595926655788
South Korea	South Korea	Cement and concrete products	0.0191283022451649
South Korea	South Korea	Nonferrous metal ingots and primary nonferrous metal products	0.740587867078981
South Korea	South Korea	Fabricated metal products	1.86954833453504
South Korea	South Korea	Machinery and equipment of general purpose	1.51286177760808
South Korea	South Korea	Machinery and equipment of special purpose	3.22773203300488
South Korea	South Korea	Electronic machinery, equipment, and supplies	13.7292460502604
South Korea	South Korea	Radio, television and communications equipment	7.53554816082872
South Korea	South Korea	Computer and office equipment	4.34360917170814
South Korea	South Korea	Household electrical appliances	0.778364400253081
South Korea	South Korea	Precision instruments	5.0312475504488
South Korea	South Korea	Motor vehicles and parts	18.9476777181264
South Korea	South Korea	Ship building and repairing	13.8931694709857
South Korea	South Korea	Other transportation equipment	10.6558608658369
South Korea	South Korea	Furniture	32.2806415504671
South Korea	South Korea	Other manufacturing products	18.2552057150838
South Korea	South Korea	Electric services	16.0762970841765
South Korea	South Korea	Gas and water supply	3.62016756656349
South Korea	South Korea	Building construction and repair	29.8405467225743
South Korea	South Korea	Civil Engineering	71.6652307214094
South Korea	South Korea	Wholesale and retail trade	3.00588942903652
South Korea	South Korea	Eating and drinking places, and hotels and other lodging places	38.164772088181
South Korea	South Korea	Transportation and warehousing	115.242455517064
South Korea	South Korea	Communications and broadcasting	0.939476375022684
South Korea	South Korea	Finance and insurance	1.15570701095052
South Korea	South Korea	Real estate agencies and rental	1.25428818818342
South Korea	South Korea	Business services	29.2834390039092
South Korea	South Korea	Public administration and defense	47.5014796076163
South Korea	South Korea	Educational and research services	18.5621840678715
South Korea	South Korea	Medical and health services, and social security	4.41925054540903
South Korea	South Korea	Culture and recreational services	4.92733692236572
South Korea	South Korea	Other services	1.88060162185383
South Korea	Moldova	Fishing	0.0299973589349335
South Korea	Moldova	Construction	0.0103291525191787
South Korea	Moldova	Finacial Intermediation and Business Activities	0.0226533354532944
South Korea	Romania	Fish and other fishing products, services incidental of fishing	0.0119956087453465
South Korea	Romania	Machinery and equipment n.e.c.	0.0119115883203346
South Korea	Russia	Agriculture, hunting, forestry and fishing	0.0652999866036894
South Korea	Russia	Food products, beverages and tobacco	1.3538817832576
South Korea	Russia	Machinery & equipment, nec	0.0466802970512228
South Korea	Russia	Hotels & restaurants	0.100709922367169
South Korea	Russia	Land transport, transport via pipelines	0.020785630659911
South Korea	Russia	Air transport	0.0253479822523349
South Korea	Russia	Finance & insurance	0.0101254151583266
South Korea	Rwanda	Agriculture	0.0105422345121037
South Korea	Sao Tome and Principe	Agriculture	0.0113886361061542
South Korea	Sao Tome and Principe	Construction	0.0243773340681917
South Korea	Sao Tome and Principe	Transport	0.0103776071734213
South Korea	Sao Tome and Principe	Education, Health and Other Services	0.0115646320364854
South Korea	Saudi Arabia	Food & Beverages	0.386693015222828
South Korea	Saudi Arabia	Petroleum, Chemical and Non-Metallic Mineral Products	0.322509433305219
South Korea	Saudi Arabia	Hotels and Restraurants	2.47403002292634
South Korea	Saudi Arabia	Transport	0.490801404696934
South Korea	Saudi Arabia	Education, Health and Other Services	0.604190767102909
South Korea	Senegal	Food & Beverages	0.0174538314021253
South Korea	Seychelles	Fishing	0.323098767052801
South Korea	Seychelles	Food & Beverages	0.0143841367640788
South Korea	Seychelles	Construction	0.0147280420488604
South Korea	Seychelles	Transport	0.0253025719275866
South Korea	Seychelles	Education, Health and Other Services	0.0110864750966465
South Korea	Sierra Leone	Agriculture	0.0203055352779689
South Korea	Sierra Leone	Construction	0.0178124817760558
South Korea	Sierra Leone	Wholesale Trade	0.0134018415730659
South Korea	Sierra Leone	Hotels and Restraurants	0.010056909620987
South Korea	Sierra Leone	Transport	0.0119282672061838
South Korea	Sierra Leone	Education, Health and Other Services	0.0113403814192601
South Korea	Singapore	Nursery products	0.0141814352433029
South Korea	Singapore	Other agriculture	0.0415602967239875
South Korea	Singapore	Aquarium fish	0.0850644885017131
South Korea	Singapore	Other fisheries	0.0584047001693808
South Korea	Singapore	Seafood preparations	0.600281844738051
South Korea	Singapore	Sugar, chocolate & related products	0.0741330870866039
South Korea	Singapore	Leather & fur products	0.019157574856189
South Korea	Singapore	Newspapers, books & magazines	0.012772372237846
South Korea	Singapore	Petroleum & petroleum products	0.0201218192821485
South Korea	Singapore	Pharmaceutical products	0.125799303731039
South Korea	Singapore	Computers & computer peripheral equipment	3.17723393251646
South Korea	Singapore	Communication equipment	0.103292566133076
South Korea	Singapore	General engineering works	0.0125840579648935
